index,genus
4423,Homalocarpus
4424,Homalolepis
4425,Homalomena
4426,Homalopetalum
4427,Homalosorus
4428,Homalospermum
4429,Homogyne
4430,Homolepis
4431,Homollea
4432,Homonoia
4433,Homopholis
4434,Homoranthus
4435,Honckenya
4436,Hookerochloa
4437,Hopea
4438,Hopia
4439,Hoplophyllum
4440,Hoppea
4441,Hordelymus
4442,Hordeum
4443,Horkelia
4444,Horkeliella
4445,Hormathophylla
4446,Horminum
4447,Hormuzakia
4448,Hornstedtia
4449,Hornungia
4450,Horsfieldia
4451,Horsfordia
4452,Hosackia
4453,Hoslundia
4454,Hosta
4455,Hottonia
4456,Houlletia
4457,Houstonia
4458,Houttuynia
4459,Hovea
4460,Hovenia
4461,Hovenkampia
4462,Howea
4463,Howellanthus
4464,Howellia
4465,Hoya
4466,Huarpea
4467,Hubera
4468,Huberodendron
4469,Hubertia
4470,Hudsonia
4471,Hugonia
4472,Huidobria
4473,Hulsea
4474,Hultholia
4475,Humbertacalia
4476,Humbertiella
4477,Humbertioturraea
4478,Humbertochloa
4479,Humboldtia
4480,Humiriastrum
4481,Humulus
4482,Hunnemannia
4483,Huntleya
4484,Hunzikeria
4485,Huperzia
4486,Hura
4487,Hutchinsonia
4488,Huttonaea
4489,Hyacinthella
4490,Hyacinthoides
4491,Hyacinthus
4492,Hyaenanche
4493,Hyalis
4494,Hyalochlamys
4495,Hyalopoa
4496,Hyaloseris
4497,Hyalosperma
4498,Hybanthus
4499,Hybridella
4500,Hydnocarpus
4501,Hydnophytum
4502,Hydnora
4503,Hydrangea
4504,Hydrastis
4505,Hydriastele
4506,Hydrilla
4507,Hydrocera
4508,Hydrocharis
4509,Hydrocleys
4510,Hydrocotyle
4511,Hydroidea
4512,Hydrolea
4513,Hydrophilus
4514,Hydrophylax
4515,Hydrophyllum
4516,Hydrostachys
4517,Hydrothrix
4518,Hygrophila
4519,Hygroryza
4520,Hylaeanthe
4521,Hylodesmum
4522,Hylomecon
4523,Hylotelephium
4524,Hymenachne
4525,Hymenaea
4526,Hymenandra
4527,Hymenasplenium
4528,Hymenidium
4529,Hymenocallis
4530,Hymenocardia
4531,Hymenocoleus
4532,Hymenodictyon
4533,Hymenogyne
4534,Hymenolepis
4535,Hymenolobium
4536,Hymenonema
4537,Hymenopappus
4538,Hymenophyllum
4539,Hymenopus
4540,Hymenostemma
4541,Hymenostephium
4542,Hymenothrix
4543,Hymenoxys
4544,Hyobanche
4545,Hyophorbe
4546,Hyoscyamus
4547,Hyoseris
4548,Hyospathe
4549,Hyparrhenia
4550,Hypecoum
4551,Hypelate
4552,Hypenia
4553,Hyperacanthus
4554,Hyperbaena
4555,Hypericophyllum
4556,Hypericum
4557,Hypertelis
4558,Hyperthelia
4559,Hyphaene
4560,Hypocalymma
4561,Hypocalyptus
4562,Hypochaeris
4563,Hypodaphnis
4564,Hypoderris
4565,Hypodiscus
4566,Hypoestes
4567,Hypolaena
4568,Hypolepis
4569,Hypolytrum
4570,Hypopitys
4571,Hypoxis
4572,Hypselodelphys
4573,Hypseocharis
4574,Hypserpa
4575,Hyptidendron
4576,Hyptis
4577,Hyssopus
4578,Hysterionica
4579,Hysterobaeckea
4580,Ibatia
4581,Iberis
4582,Iberodes
4583,Ibervillea
4584,Ibicella
4585,Icacina
4586,Icarus
4587,Ichnanthus
4588,Ichnocarpus
4589,Ichthyothere
4590,Idahoa
4591,Idesia
4592,Idiospermum
4593,Ifloga
4594,Iguanura
4595,Ilex
4596,Iliamna
4597,Illecebrum
4598,Illicium
4599,Illigera
4600,Iltisiella
4601,Impatiens
4602,Imperata
4603,Imperatoria
4604,Incarvillea
4605,Indianthus
4606,Indigastrum
4607,Indigofera
4608,Indopoa
4609,Inezia
4610,Inga
4611,Inocarpus
4612,Intsia
4613,Inula
4614,Inulanthera
4615,Inulopsis
4616,Inversodicraea
4617,Iochroma
4618,Iodanthus
4619,Ionactis
4620,Ionopsidium
4621,Ionopsis
4622,Iostephane
4623,Ipheion
4624,Iphigenia
4625,Ipomoea
4626,Ipomopsis
4627,Ipsea
4628,Iresine
4629,Iriartea
4630,Iriartella
4631,Iris
4632,Irvingbaileya
4633,Irvingia
4634,Iryanthera
4635,Isabelia
4636,Isachne
4637,Isatis
4638,Ischaemum
4639,Ischnolepis
4640,Ischnosiphon
4641,Iseilema
4642,Isertia
4643,Isidorea
4644,Ismene
4645,Isoberlinia
4646,Isocarpha
4647,Isochilus
4648,Isocoma
4649,Isodendrion
4650,Isodon
4651,Isoetes
4652,Isoetopsis
4653,Isoglossa
4654,Isolatocereus
4655,Isolepis
4656,Isolona
4657,Isophysis
4658,Isopogon
4659,Isopyrum
4660,Isostigma
4661,Isotoma
4662,Isotrema
4663,Isotria
4664,Isotropis
4665,Itasina
4666,Itaya
4667,Itea
4668,Iva
4669,Ivesia
4670,Ivodea
4671,Ixanthus
4672,Ixchelia
4673,Ixerba
4674,Ixeridium
4675,Ixeris
4676,Ixia
4677,Ixianthes
4678,Ixiochlamys
4679,Ixiolirion
4680,Ixora
4681,Ixorhea
4682,Ixyophora
4683,Jaborosa
4684,Jacaranda
4685,Jacaratia
4686,Jacksonia
4687,Jacobaea
4688,Jacobsenia
4689,Jacquemontia
4690,Jacquinia
4691,Jacquiniella
4692,Jaegeria
4693,Jagrantia
4694,Jaimehintonia
4695,Jaltomata
4696,Jamesbrittenia
4697,Jamesia
4698,Jamesianthus
4699,Jamesonia
4700,Jankaea
4701,Jansenella
4702,Janusia
4703,Japonicalia
4704,Japonolirion
4705,Jarilla
4706,Jasione
4707,Jasminanthes
4708,Jasminocereus
4709,Jasminum
4710,Jasonia
4711,Jateorhiza
4712,Jatropha
4713,Jaumea
4714,Jefea
4715,Jeffersonia
4716,Jensia
4717,Jepsonia
4718,Jessea
4719,Joannesia
4720,Jobinia
4721,Jodina
4722,Johannesteijsmannia
4723,Johnsonia
4724,Johnstonella
4725,Johrenia
4726,Joinvillea
4727,Jordaaniella
4728,Jouvea
4729,Jovellana
4730,Jovetia
4731,Juania
4732,Juanulloa
4733,Jubaea
4734,Jubaeopsis
4735,Jubelina
4736,Juglans
4737,Julbernardia
4738,Jumellea
4739,Juncus
4740,Junellia
4741,Jungia
4742,Juniperus
4743,Jurinea
4744,Justicia
4745,Juttadinteria
4746,Kabuyea
4747,Kadenia
4748,Kadenicarpus
4749,Kadsura
4750,Kadua
4751,Kaempferia
4752,Kageneckia
4753,Kalaharia
4754,Kalanchoe
4755,Kali
4756,Kalidium
4757,Kalimeris
4758,Kallstroemia
4759,Kalmia
4760,Kalmiopsis
4761,Kalopanax
4762,Kanahia
4763,Kanaloa
4764,Kandelia
4765,Kardomia
4766,Karelinia
4767,Karinia
4768,Karomia
4769,Karpatiosorbus
4770,Karrabina
4771,Kartalinia
4772,Karwinskia
4773,Katapsuxis
4774,Kaunia
4775,Kearnemalvastrum
4776,Keckiella
4777,Kedrostis
4778,Keetia
4779,Kefersteinia
4780,Kegeliella
4781,Kelleria
4782,Kelloggia
4783,Kelseya
4784,Kemulariella
4785,Kennedia
4786,Kentiopsis
4787,Kericodon
4788,Kernera
4789,Kerria
4790,Kerriodoxa
4791,Kersia
4792,Keteleeria
4793,Kewa
4794,Khadia
4795,Khaya
4796,Kickxia
4797,Kielmeyera
4798,Kigelia
4799,Kiggelaria
4800,Kimnachia
4801,Kingdonia
4802,Kingia
4803,Kingianthus
4804,Kionophyton
4805,Kippistia
4806,Kirkia
4807,Kissenia
4808,Kitagawia
4809,Kitaibelia
4810,Kitamuria
4811,Klainedoxa
4812,Klaprothia
4813,Klarobelia
4814,Klasea
4815,Klattia
4816,Kleinhovia
4817,Kleinia
4818,Klotzschia
4819,Knautia
4820,Knema
4821,Kniphofia
4822,Knorringia
4823,Knowltonia
4824,Knoxia
4825,Koanophyllon
4826,Koeberlinia
4827,Koehneria
4828,Koeleria
4829,Koellensteinia
4830,Koelpinia
4831,Koelreuteria
4832,Koenigia
4833,Kogelbergia
4834,Kohautia
4835,Kohleria
4836,Kokia
4837,Kolkwitzia
4838,Koompassia
4839,Kopsia
4840,Kopsiopsis
4841,Korthalsella
4842,Korthalsia
4843,Kosteletzkya
4844,Kotschya
4845,Kovalevskiella
4846,Kozlovia
4847,Krameria
4848,Krapfia
4849,Krapovickasia
4850,Krascheninnikovia
4851,Kraussia
4852,Krigia
4853,Krugiodendron
4854,Kudoacanthus
4855,Kuhlhasseltia
4856,Kumara
4857,Kumlienia
4858,Kummerowia
4859,Kundmannia
4860,Kuntheria
4861,Kunzea
4862,Kuruna
4863,Kurzamra
4864,Kutchubaea
4865,Kydia
4866,Kyhosia
4867,Kyrsteniopsis
4868,Labichea
4869,Labisia
4870,Lablab
4871,Labourdonnaisia
4872,Labramia
4873,Laburnocytisus
4874,Laburnum
4875,Lacaena
4876,Lacandonia
4877,Laccopetalum
4878,Laccospadix
4879,Laccosperma
4880,Lachenalia
4881,Lachesiodendron
4882,Lachnaea
4883,Lachnagrostis
4884,Lachnanthes
4885,Lachnocapsa
4886,Lachnocaulon
4887,Lachnoloma
4888,Lachnophyllum
4889,Lachnospermum
4890,Lachnostachys
4891,Lachnostoma
4892,Lachnostylis
4893,Lacistema
4894,Lackeya
4895,Lacmellea
4896,Lacomucinaea
4897,Lactoris
4898,Lactuca
4899,Ladakiella
4900,Ladeania
4901,Ladenbergia
4902,Laelia
4903,Laennecia
4904,Lafoensia
4905,Lafuentea
4906,Lagarosiphon
4907,Lagarostrobos
4908,Lagascea
4909,Lagenandra
4910,Lagenaria
4911,Lagenocarpus
4912,Lagenophora
4913,Lagerstroemia
4914,Lagetta
4915,Laggera
4916,Lagochilus
4917,Lagoecia
4918,Lagophylla
4919,Lagopsis
4920,Lagotis
4921,Lagunaria
4922,Laguncularia
4923,Lagurus
4924,Lallemantia
4925,Lamanonia
4926,Lamarckia
4927,Lamium
4928,Lamourouxia
4929,Lampayo
4930,Lampranthus
4931,Lamprocapnos
4932,Lamprolobium
4933,Lamyropsis
4934,Lanaria
4935,Lancea
4936,Landerolaria
4937,Landiopsis
4938,Landolphia
4939,Langebergia
4940,Langloisia
4941,Langsdorffia
4942,Lankesterella
4943,Lankesteria
4944,Lannea
4945,Lanonia
4946,Lantana
4947,Lapageria
4948,Lapeirousia
4949,Lapidaria
4950,Lapiedra
4951,Laportea
4952,Lappula
4953,Lapsana
4954,Lapsanastrum
4955,Lardizabala
4956,Larentia
4957,Larix
4958,Larrea
4959,Larsenaikia
4960,Larsenianthus
4961,Laser
4962,Laserpitium
4963,Lasia
4964,Lasiacis
4965,Lasianthaea
4966,Lasianthus
4967,Lasimorpha
4968,Lasiocephalus
4969,Lasiodiscus
4970,Lasiopetalum
4971,Lasiopogon
4972,Lasiospermum
4973,Lasiurus
4974,Lastarriaea
4975,Lasthenia
4976,Lastreopsis
4977,Latace
4978,Latania
4979,Lateristachys
4980,Lathraea
4981,Lathraeocarpa
4982,Lathrocasis
4983,Lathyrus
4984,Latua
4985,Laubertia
4986,Launaea
4987,Laurelia
4988,Laureliopsis
4989,Laurembergia
4990,Lauridia
4991,Laurophyllus
4992,Laurus
4993,Lavandula
4994,Lavigeria
4995,Lavoisiera
4996,Lawrencella
4997,Lawrencia
4998,Lawsonia
4999,Laxmannia
5000,Layia
5001,Leandriella
5002,Leavenworthia
5003,Lebeckia
5004,Lecanophora
5005,Lecanopteris
5006,Lecanorchis
5007,Lecanthus
5008,Lechea
5009,Lechenaultia
5010,Lecointea
5011,Lecokia
5012,Lecomtella
5013,Lecythis
5014,Ledebouria
5015,Ledenbergia
5016,Ledothamnus
5017,Leea
5018,Leersia
5019,Legazpia
5020,Legenere
5021,Legousia
5022,Legrandia
5023,Lehmanniella
5024,Leibnitzia
5025,Leiboldia
5026,Leidesia
5027,Leiocarpa
5028,Leionema
5029,Leiospora
5030,Leiothrix
5031,Leiotulus
5032,Leipoldtia
5033,Leitneria
5034,Lellingeria
5035,Lelya
5036,Lembocarpus
5037,Lemeltonia
5038,Lemna
5039,Lemonanthemum
5040,Lemooria
5041,Lemurella
5042,Lemurophoenix
5043,Lemurosicyos
5044,Lenbrassia
5045,Lennea
5046,Lennoa
5047,Lenophyllum
5048,Lenwebbia
5049,Lenzia
5050,Leobordea
5051,Leocereus
5052,Leochilus
5053,Leonia
5054,Leonotis
5055,Leontice
5056,Leontodon
5057,Leontopodium
5058,Leonurus
5059,Leopoldia
5060,Leopoldinia
5061,Lepanthes
5062,Lepechinia
5063,Lepidagathis
5064,Lepidaploa
5065,Lepidium
5066,Lepidobolus
5067,Lepidocaryum
5068,Lepidoceras
5069,Lepidocupania
5070,Lepidonia
5071,Lepidophorum
5072,Lepidophyllum
5073,Lepidorrhachis
5074,Lepidospartum
5075,Lepidosperma
5076,Lepidostemon
5077,Lepidothamnus
5078,Lepidotrichilia
5079,Lepidozamia
5080,Lepilaena
5081,Lepinia
5082,Lepironia
5083,Lepisanthes
5084,Lepismium
5085,Lepisorus
5086,Leporella
5087,Leptactina
5088,Leptadenia
5089,Leptaleum
5090,Leptarrhena
5091,Leptaspis
5092,Leptaulus
5093,Leptecophylla
5094,Leptinella
5095,Leptobalanus
5096,Leptocarpha
5097,Leptocarpus
5098,Leptocarydion
5099,Leptoceras
5100,Leptocereus
5101,Leptochilus
5102,Leptochiton
5103,Leptochloa
5104,Leptodermis
5105,Leptodesmia
5106,Leptolaena
5107,Leptolepia
5108,Leptolobium
5109,Leptonychia
5110,Leptopetalum
5111,Leptopteris
5112,Leptopus
5113,Leptopyrum
5114,Leptorhabdos
5115,Leptorhynchos
5116,Leptosema
5117,Leptosiphon
5118,Leptospermum
5119,Leptospron
5120,Leptostelma
5121,Leptostigma
5122,Leptotes
5123,Leptothrium
5124,Lepturus
5125,Lepuropetalon
5126,Lepyrodia
5127,Lepyrodiclis
5128,Lespedeza
5129,Lessertia
5130,Lessingia
5131,Lessingianthus
5132,Lethedon
5133,Leucactinia
5134,Leucadendron
5135,Leucaena
5136,Leucanthemella
5137,Leucanthemopsis
5138,Leucanthemum
5139,Leucas
5140,Leucheria
5141,Leucoblepharis
5142,Leucocarpus
5143,Leucocasia
5144,Leucochrysum
5145,Leucocoryne
5146,Leucocrinum
5147,Leucogenes
5148,Leucojum
5149,Leucophyllum
5150,Leucophysalis
5151,Leucoptera
5152,Leucosalpa
5153,Leucosceptrum
5154,Leucosidea
5155,Leucospermum
5156,Leucosphaera
5157,Leucospora
5158,Leucostegia
5159,Leucosyke
5160,Leucosyris
5161,Leucothoe
5162,Leucothrinax
5163,Levisticum
5164,Lewisia
5165,Lewisiopsis
5166,Leycesteria
5167,Leymus
5168,Leysera
5169,Liabum
5170,Liatris
5171,Libertia
5172,Libidibia
5173,Libinhania
5174,Libocedrus
5175,Licania
5176,Licaria
5177,Lichtensteinia
5178,Licuala
5179,Lidbeckia
5180,Ligaria
5181,Ligularia
5182,Ligusticopsis
5183,Ligusticum
5184,Ligustrum
5185,Lilaeopsis
5186,Lilium
5187,Limaciopsis
5188,Limahlania
5189,Limbarda
5190,Limeum
5191,Limnanthes
5192,Limnas
5193,Limnobium
5194,Limnocharis
5195,Limnodea
5196,Limnophila
5197,Limnophyton
5198,Limnosciadium
5199,Limodorum
5200,Limoniastrum
5201,Limoniopsis
5202,Limonium
5203,Limosella
5204,Linanthus
5205,Linaria
5206,Linconia
5207,Lindackeria
5208,Lindelofia
5209,Lindenbergia
5210,Lindera
5211,Lindernia
5212,Linderniella
5213,Lindheimera
5214,Lindsaea
5215,Lindsayomyrtus
5216,Linnaea
5217,Linochilus
5218,Linospadix
5219,Linum
5220,Linzia
5221,Lipandra
5222,Liparia
5223,Liparis
5224,Liparophyllum
5225,Lipoblepharis
5226,Lipochaeta
5227,Lippia
5228,Lipschitziella
5229,Liquidambar
5230,Liriodendron
5231,Liriope
5232,Lisianthius
5233,Lisianthus
5234,Lissanthe
5235,Listia
5236,Listrostachys
5237,Litchi
5238,Lithachne
5239,Lithocarpus
5240,Lithodora
5241,Lithodraba
5242,Lithomyrtus
5243,Lithophragma
5244,Lithops
5245,Lithospermum
5246,Lithotoma
5247,Lithraea
5248,Litogyne
5249,Litsea
5250,Littledalea
5251,Littorella
5252,Litwinowia
5253,Livistona
5254,Llagunoa
5255,Llavea
5256,Llerasia
5257,Loasa
5258,Lobelia
5259,Lobostemon
5260,Lobularia
5261,Lockhartia
5262,Lodoicea
5263,Loefgrenianthus
5264,Loeflingia
5265,Loeselia
5266,Loeseliastrum
5267,Loeseneriella
5268,Logania
5269,Logfia
5270,Lolium
5271,Lomandra
5272,Lomanthus
5273,Lomaria
5274,Lomaridium
5275,Lomariocycas
5276,Lomariopsis
5277,Lomatia
5278,Lomatium
5279,Lomatocarpa
5280,Lomatocarum
5281,Lomatogonium
5282,Lomelosia
5283,Lonas
5284,Lonchocarpus
5285,Longetia
5286,Lonicera
5287,Lopezia
5288,Lophanthera
5289,Lophanthus
5290,Lophatherum
5291,Lophiocarpus
5292,Lophiola
5293,Lophira
5294,Lopholaena
5295,Lophomyrtus
5296,Lophopappus
5297,Lophophora
5298,Lophophytum
5299,Lophopogon
5300,Lophosoria
5301,Lophospermum
5302,Lophostemon
5303,Lophostigma
5304,Lorandersonia
5305,Loranthella
5306,Loranthus
5307,Lordhowea
5308,Lorentzianthus
5309,Loricaria
5310,Lorinseria
5311,Loropetalum
5312,Lotononis
5313,Lotus
5314,Loudetia
5315,Loudetiopsis
5316,Lourteigia
5317,Louteridium
5318,Loxogramme
5319,Loxopterygium
5320,Loxostigma
5321,Loxostylis
5322,Loxothysanus
5323,Lozanella
5324,Lozania
5325,Lucilia
5326,Luculia
5327,Ludia
5328,Ludovia
5329,Ludwigia
5330,Luehea
5331,Lueheopsis
5332,Luetkea
5333,Luetzelburgia
5334,Luffa
5335,Luina
5336,Luisia
5337,Luma
5338,Lumnitzera
5339,Lunania
5340,Lunaria
5341,Lundellianthus
5342,Lundia
5343,Lupinus
5344,Luronium
5345,Lutheria
5346,Luziola
5347,Luzula
5348,Luzuriaga
5349,Lyallia
5350,Lycaste
5351,Lychnocephalus
5352,Lychnophora
5353,Lycianthes
5354,Lycium
5355,Lycomormium
5356,Lycopodiastrum
5357,Lycopodiella
5358,Lycopodium
5359,Lycopsis
5360,Lycopus
5361,Lycoris
5362,Lycoseris
5363,Lycurus
5364,Lydenburgia
5365,Lygeum
5366,Lyginia
5367,Lygodesmia
5368,Lygodium
5369,Lymanbensonia
5370,Lymania
5371,Lyonia
5372,Lyperanthus
5373,Lyperia
5374,Lyrocarpa
5375,Lysiana
5376,Lysicarpus
5377,Lysichiton
5378,Lysidice
5379,Lysiloma
5380,Lysimachia
5381,Lysinema
5382,Lysionotus
5383,Lysiphyllum
5384,Lysipomia
5385,Lythrum
5386,Maackia
5387,Maasia
5388,Mabea
5389,Mabrya
5390,Macadamia
5391,Macairea
5392,Macaranga
5393,Macarisia
5394,Macbridea
5395,Machaeranthera
5396,Machaerina
5397,Machaerium
5398,Machaerophorus
5399,Machairophyllum
5400,Machaonia
5401,Machilus
5402,Mackaya
5403,Mackinlaya
5404,Macleania
5405,Macleaya
5406,Macledium
5407,Maclura
5408,Macodes
5409,Macoubea
5410,Macphersonia
5411,Macradenia
5412,Macranthera
5413,Macrocarpaea
5414,Macrocentrum
5415,Macroclinium
5416,Macrocnemum
5417,Macrohasseltia
5418,Macrolobium
5419,Macropanax
5420,Macropharynx
5421,Macropidia
5422,Macropiper
5423,Macropodium
5424,Macropsychanthus
5425,Macroptilium
5426,Macroscepis
5427,Macrosolen
5428,Macrosphyra
5429,Macrostylis
5430,Macrothelypteris
5431,Macrotyloma
5432,Macrozamia
5433,Maculigilia
5434,Madhuca
5435,Madia
5436,Madlabium
5437,Maerua
5438,Maesa
5439,Maesopsis
5440,Magadania
5441,Magnistipula
5442,Magnolia
5443,Magonia
5444,Maguireothamnus
5445,Magydaris
5446,Maharanga
5447,Mahonia
5448,Mahurea
5449,Maianthemum
5450,Maihuenia
5451,Maihueniopsis
5452,Maillardia
5453,Maireana
5454,Mairia
5455,Malachra
5456,Malacocera
5457,Malacomeles
5458,Malacothamnus
5459,Malacothrix
5460,Malaisia
5461,Malanea
5462,Malaxis
5463,Malcolmia
5464,Malephora
5465,Malesherbia
5466,Malleastrum
5467,Malleostemon
5468,Mallotus
5469,Malope
5470,Malosma
5471,Malouetia
5472,Malperia
5473,Malpighia
5474,Maltebrunia
5475,Malus
5476,Malva
5477,Malvastrum
5478,Malvaviscus
5479,Malvella
5480,Mammea
5481,Mammillaria
5482,Mammilloydia
5483,Manaosella
5484,Mancoa
5485,Mandevilla
5486,Mandragora
5487,Manekia
5488,Manettia
5489,Mangifera
5490,Manicaria
5491,Manihot
5492,Manilkara
5493,Mannagettaea
5494,Manniophyton
5495,Manoao
5496,Manotes
5497,Mansoa
5498,Mantalania
5499,Mantisalca
5500,Manulea
5501,Manuleopsis
5502,Maoutia
5503,Mapania
5504,Mappianthus
5505,Maprounea
5506,Maquira
5507,Marah
5508,Maranta
5509,Maranthes
5510,Marantochloa
5511,Marasmodes
5512,Marathrum
5513,Marattia
5514,Marcelliopsis
5515,Marcetia
5516,Marcgravia
5517,Marcgraviastrum
5518,Marcus-Kochia
5519,Maresia
5520,Mareya
5521,Margaretta
5522,Margaritaria
5523,Margelliantha
5524,Margyricarpus
5525,Marianthus
5526,Marila
5527,Marina
5528,Mariosousa
5529,Maripa
5530,Markea
5531,Markhamia
5532,Marlothistella
5533,Marojejya
5534,Marrubium
5535,Marsdenia
5536,Marshallia
5537,Marsilea
5538,Marsippospermum
5539,Marsypianthes
5540,Marticorenia
5541,Martynia
5542,Mascagnia
5543,Mascarenhasia
5544,Maschalocephalus
5545,Masdevallia
5546,Masoala
5547,Massonia
5548,Massularia
5549,Mastersiella
5550,Mastigostyla
5551,Mastixia
5552,Matayba
5553,Matelea
5554,Mathewsia
5555,Matisia
5556,Matourea
5557,Matricaria
5558,Matsumurella
5559,Matteuccia
5560,Matthiola
5561,Matucana
5562,Matudaea
5563,Matudanthus
5564,Maundia
5565,Maurandella
5566,Maurandya
5567,Mauranthemum
5568,Mauria
5569,Mauritia
5570,Mauritiella
5571,Maurocenia
5572,Maxillaria
5573,Maxonia
5574,Mayaca
5575,Mayna
5576,Maytenus
5577,Mazus
5578,Mcneillia
5579,Mecardonia
5580,Meconella
5581,Meconopsis
5582,Medemia
5583,Medeola
5584,Mediasia
5585,Medicago
5586,Medicosma
5587,Medinilla
5588,Mediocalcar
5589,Medranoa
5590,Medusantha
5591,Meehania
5592,Megacarpaea
5593,Megacodon
5594,Megacorax
5595,Megadenia
5596,Megalastrum
5597,Megalochlamys
5598,Megaphrynium
5599,Megaskepasma
5600,Megastachya
5601,Megastigma
5602,Megastylis
5603,Megistostegium
5604,Meiogyne
5605,Meiracyllium
5606,Melaleuca
5607,Melampodium
5608,Melampyrum
5609,Melanocenchris
5610,Melanolepis
5611,Melanophylla
5612,Melanortocarya
5613,Melanoseris
5614,Melanospermum
5615,Melanoxerus
5616,Melanthera
5617,Melasma
5618,Melastoma
5619,Melastomastrum
5620,Melhania
5621,Melia
5622,Melianthus
5623,Melica
5624,Melichrus
5625,Melicoccus
5626,Melicope
5627,Melicytus
5628,Melidiscus
5629,Melilotus
5630,Melinis
5631,Meliosma
5632,Melissa
5633,Melittis
5634,Mellera
5635,Melocactus
5636,Melochia
5637,Melodinus
5638,Melolobium
5639,Melosperma
5640,Melothria
5641,Melpomene
5642,Memecylon
5643,Memoremea
5644,Mendoncia
5645,Meniscium
5646,Menispermum
5647,Menkea
5648,Menodora
5649,Menonvillea
5650,Mentha
5651,Mentzelia
5652,Menyanthes
5653,Merciera
5654,Mercurialis
5655,Meriania
5656,Merianthera
5657,Mericarpaea
5658,Merinthopodium
5659,Merostachys
5660,Merremia
5661,Mertensia
5662,Merwilla
5663,Merxmuellera
5664,Meryta
5665,Mesadenella
5666,Mesadenus
5667,Mesanthemum
5668,Mesechites
5669,Mesembryanthemum
5670,Mesomelaena
5671,Mesosphaerum
5672,Mespilodaphne
5673,Mespilus
5674,Mestoklema
5675,Mesua
5676,Metagentiana
5677,Metalasia
5678,Metamyriactis
5679,Metanarthecium
5680,Metapetrocosmea
5681,Metaporana
5682,Metasequoia
5683,Metastelma
5684,Metathelypteris
5685,Metopium
5686,Metrodorea
5687,Metrosideros
5688,Metroxylon
5689,Metteniusa
5690,Meum
5691,Mexerion
5692,Meximalva
5693,Mexocarpus
5694,Meyerophytum
5695,Meyna
5696,Mezobromelia
5697,Mezoneuron
5698,Mibora
5699,Michauxia
5700,Mickelia
5701,Mickelopteris
5702,Miconia
5703,Micraira
5704,Micranthemum
5705,Micranthes
5706,Micrantheum
5707,Micranthocereus
5708,Micranthus
5709,Micrargeriella
5710,Microbiota
5711,Microcachrys
5712,Microcala
5713,Microcarpaea
5714,Microcharis
5715,Microchilus
5716,Microchirita
5717,Microchloa
5718,Microcitrus
5719,Microcnemum
5720,Micrococca
5721,Microcodon
5722,Microcoelia
5723,Microcorys
5724,Microcos
5725,Microcycas
5726,Microdesmia
5727,Microdesmis
5728,Microdon
5729,Microdracoides
5730,Microepidendrum
5731,Microgilia
5732,Microglossa
5733,Microgramma
5734,Microgyne
5735,Microlepia
5736,Microliabum
5737,Microlicia
5738,Microlobius
5739,Microloma
5740,Micromelum
5741,Micromeria
5742,Micromyrtus
5743,Micronychia
5744,Microparacaryum
5745,Micropera
5746,Micropholis
5747,Microphyes
5748,Micropleura
5749,Micropolypodium
5750,Micropsis
5751,Micropus
5752,Micropyrum
5753,Microsaccus
5754,Microsechium
5755,Microseris
5756,Microsorum
5757,Microspermum
5758,Microstachys
5759,Microstegium
5760,Microstigma
5761,Microtea
5762,Microtis
5763,Microtoena
5764,Microtropis
5765,Microula
5766,Mida
5767,Miersia
5768,Mikania
5769,Mila
5770,Mildella
5771,Milicia
5772,Milium
5773,Milla
5774,Milleria
5775,Millettia
5776,Milligania
5777,Millingtonia
5778,Millotia
5779,Miltonia
5780,Miltoniopsis
5781,Mimetanthe
5782,Mimetes
5783,Mimophytum
5784,Mimosa
5785,Mimozyganthus
5786,Mimulopsis
5787,Mimulus
5788,Mimusops
5789,Minquartia
5790,Minthostachys
5791,Minuartia
5792,Minuria
5793,Miqueliopuntia
5794,Mirabilis
5795,Miraglossum
5796,Mirandea
5797,Mirbelia
5798,Misbrookea
5799,Miscanthus
5800,Mischarytera
5801,Mischogyne
5802,Misodendrum
5803,Misopates
5804,Mitchella
5805,Mitella
5806,Mitellastra
5807,Mitracarpus
5808,Mitragyna
5809,Mitraria
5810,Mitrasacme
5811,Mitrastemon
5812,Mitreola
5813,Mitrephora
5814,Mitriostigma
5815,Mitrophyllum
5816,Miyamayomena
5817,Mnesithea
5818,Mniodes
5819,Modiola
5820,Modiolastrum
5821,Moehringia
5822,Moenchia
5823,Mohavea
5824,Molinadendron
5825,Molinaea
5826,Molineria
5827,Molinia
5828,Mollia
5829,Mollinedia
5830,Mollugo
5831,Molopospermum
5832,Moltkia
5833,Moltkiopsis
5834,Moluccella
5835,Momordica
5836,Monachather
5837,Monachosorum
5838,Monactinocephalus
5839,Monanthes
5840,Monanthotaxis
5841,Monarda
5842,Monardella
5843,Monarrhenus
5844,Mondia
5845,Monechma
5846,Moneses
5847,Monnina
5848,Monochaetum
5849,Monochasma
5850,Monochoria
5851,Monocostus
5852,Monocyclanthus
5853,Monocymbium
5854,Monodora
5855,Monolena
5856,Monolopia
5857,Mononeuria
5858,Monophyllorchis
5859,Monoporus
5860,Monopsis
5861,Monopteryx
5862,Monoptilon
5863,Monopyle
5864,Monotagma
5865,Monotaxis
5866,Monotes
5867,Monotropa
5868,Monotropastrum
5869,Monotropsis
5870,Monsonia
5871,Monstera
5872,Montanoa
